wc_match_id,event_slug,market_type,question,condition_id,yes_token,market_open,kickoff_utc,closed_time,resolved_yes,volume_usd
55,fifwc-arg-alg-2026-06-16,home,Will Argentina win on 2026-06-16?,0x2a7a6ab8f4984f1ae82eacd7fb408832a50e63162ac6b98fff1fe094b8e9d3b5,7496871387824498705150337097986995704782987980926026827618928384721521953608,2026-04-06T22:34:00.723088Z,2026-06-17T01:00:00Z,2026-06-17 03:27:28.483613+00,1,18767166.838750347
55,fifwc-arg-alg-2026-06-16,draw,Will Argentina vs. Algeria end in a draw?,0x353bfdea6f2cae034f1cef73064086e6c904d60d58f96c69644789b510ba862f,72072713045468216718276752473321256680046799783934448189111366264812474363575,2026-04-06T22:34:07.649742Z,2026-06-17T01:00:00Z,2026-06-17 03:16:03+00,0,2063834.4329329862
55,fifwc-arg-alg-2026-06-16,away,Will Algeria win on 2026-06-16?,0xc4dd64ba5844f4a50df03fc7dc37af5decf637aacb8527fd42ccb1fbc6068f5e,83723975923165835008525905491690092591784814181150430498971361513206559812229,2026-04-06T22:34:12.708593Z,2026-06-17T01:00:00Z,2026-06-17 03:12:46+00,0,3677768.0303280056
56,fifwc-aut-jor-2026-06-17,home,Will Austria win on 2026-06-17?,0x15869f0d05e99ad5789f647685b2eedbbe4201f8910a2bdb70e5716bd3674e8f,20499437472769847560241881624039508074540415562884114297532631910880371793587,2026-04-06T22:42:16.608276Z,2026-06-17T04:00:00Z,2026-06-17 06:26:46+00,1,6272670.3021670105
56,fifwc-aut-jor-2026-06-17,draw,Will Austria vs. Jordan end in a draw?,0x2d17b7b5c8701296c4348f016076a948f25cb83e23c8b863bfa1e22ed493ae53,10941081591300181699750371173224077143006238150019210682727492628846716482576,2026-04-06T22:42:24.746204Z,2026-06-17T04:00:00Z,2026-06-17 06:20:50+00,0,2692209.122925944
56,fifwc-aut-jor-2026-06-17,away,Will Jordan win on 2026-06-17?,0x5256dfc89708ca138d1dc892c81991f2798694e077d86843707aeb2b615b1e15,10127485596146788190022715162162490005929142831190335412854285290235849822876,2026-04-06T22:42:31.091782Z,2026-06-17T04:00:00Z,2026-06-17 06:20:50+00,0,3178216.3628279995
57,fifwc-arg-aut-2026-06-22,home,Will Argentina win on 2026-06-22?,0x5bdcf0fd010eba1a55a0f3de9be6612fc72038279a734e994ce2e34664a3cfe4,43065377931595109421738195806896155428299627622642742017785976384593510801128,2026-04-06T22:53:11.310543Z,2026-06-22T17:00:00Z,2026-06-22 19:22:16+00,1,21219503.760994226
57,fifwc-arg-aut-2026-06-22,draw,Will Argentina vs. Austria end in a draw?,0xac111edf9fdf6fab06525d9a0216c16a2e54483c0df7ac58f1a83e9fa53b0c72,42455935076310849881859802799668778227947193880181063098828866359749449345600,2026-04-06T22:53:17.640966Z,2026-06-22T17:00:00Z,2026-06-22 19:16:17+00,0,5474336.868710039
57,fifwc-arg-aut-2026-06-22,away,Will Austria win on 2026-06-22?,0x73b3d2eee243a7f5438e12b72e2f33da013b0f3963302ee62bbc9198df121515,89153404871462295225932923711930844386489455338217882638440216779894680412312,2026-04-06T22:53:22.378139Z,2026-06-22T17:00:00Z,2026-06-22 19:14:34+00,0,5427410.5566158695
58,fifwc-jor-alg-2026-06-22,home,Will Jordan win on 2026-06-22?,0xaffbeeaef4c956c9e55932d3384eb7ad02640d6a421f3e749f208cb9047cf982,79556419900577322611626767862690562089176805129072624901443226554922952966745,2026-04-06T22:33:12.079669Z,2026-06-23T03:00:00Z,2026-06-23 05:14:53+00,0,4490516.479718927
58,fifwc-jor-alg-2026-06-22,draw,Will Jordan vs. Algeria end in a draw?,0x26954c84bed166fa0da034c310e3bd62e7afa32d299314c352bc32eb08e5a210,1769702396265889184498190792362704022902870513706256830724500024171753050535,2026-04-06T22:33:21.507275Z,2026-06-23T03:00:00Z,2026-06-23 05:12:17+00,0,2662738.9288179907
58,fifwc-jor-alg-2026-06-22,away,Will Algeria win on 2026-06-22?,0x0d2071920da35396162280a1af346e1f799ed45e019ed43fae0c88dc1ac4b4d6,115548088586633825662425519500723984422794579404944891967166045543435931523785,2026-04-06T22:33:29.076188Z,2026-06-23T03:00:00Z,2026-06-23 05:26:16+00,1,15331447.252722226
59,fifwc-alg-aut-2026-06-27,home,Will Algeria win on 2026-06-27?,0x7806f3a191784bfedb4bb3d99db890d05a834e413a50ecbf6893f7926089e45b,82930050367767323602185033959522193504232064039705778455362784267890724471276,2026-04-06T22:49:24.652659Z,2026-06-28T02:00:00Z,2026-06-28 04:16:41+00,0,3996018.6144399806
59,fifwc-alg-aut-2026-06-27,draw,Will Algeria vs. Austria end in a draw?,0xd6a5a44e8105c4808ba09d19bce444b22b883330fd6e23e5661988b3583a9d4c,54474886969816453525385753955468883023194567537518813967701106946658819435076,2026-04-06T22:49:28.822375Z,2026-06-28T02:00:00Z,2026-06-28 04:19:49+00,1,9245319.949545983
59,fifwc-alg-aut-2026-06-27,away,Will Austria win on 2026-06-27?,0xca1f4760e175d71d1c7677dbc56a1856dc2cee6a4d8de8275a16dbca716afd24,101870693068643777907933185168096005823100471428921617507976765091257562327892,2026-04-06T22:49:39.473598Z,2026-06-28T02:00:00Z,2026-06-28 04:15:55+00,0,8733405.134571051
60,fifwc-jor-arg-2026-06-27,home,Will Jordan win on 2026-06-27?,0x26b822b926feab4068f42bf2d0750fb8a65e09462c8edf1159275c2a116081ea,45668841020533558878058431264255444612420443086293898941905939792694888997711,2026-04-06T22:32:06.478486Z,2026-06-28T02:00:00Z,2026-06-28 04:09:53+00,0,2597449.3944140025
60,fifwc-jor-arg-2026-06-27,draw,Will Jordan vs. Argentina end in a draw?,0x7815af57ea657fd0442932a788988b7f6c219a46903e4bce678981b801daf8a4,616354135091983275441980781778127730973983204686602475633890523765647649939,2026-04-06T22:32:16.671836Z,2026-06-28T02:00:00Z,2026-06-28 04:09:53+00,0,1439166.6853729987
60,fifwc-jor-arg-2026-06-27,away,Will Argentina win on 2026-06-27?,0xb465c0d920be7fa9413909befc3989247de10a1d4feca2621bb36f9a62191a12,89969054941820905260983372139923320038115693660830083208242956669285748681379,2026-04-06T22:32:22.822005Z,2026-06-28T02:00:00Z,2026-06-28 04:14:20+00,1,7598609.843235994
61,fifwc-prt-cdr-2026-06-17,home,Will Portugal win on 2026-06-17?,0xcaaa1338d38b5c614196c9a926dd84babc3984442f2ec9b937a16284a199ec3a,76071109489406808599878692125264766321676001700733380917373465772841855210643,2026-04-06T22:29:13.22935Z,2026-06-17T17:00:00Z,2026-06-17 19:17:47+00,0,14396185.470534254
61,fifwc-prt-cdr-2026-06-17,draw,Will Portugal vs. DR Congo end in a draw?,0xff1afdef47475128b85467bd1a3a4a3182da0c27409d81c2dc6c7d55b5467dad,2328333301741750345417630454121106244367883081134709887163965516147303610120,2026-04-06T22:29:20.324536Z,2026-06-17T17:00:00Z,2026-06-17 19:30:17+00,1,4963490.814626961
61,fifwc-prt-cdr-2026-06-17,away,Will DR Congo win on 2026-06-17?,0x26af99aaa2182c11f3f02ea8e9ee5527dd2d0f9680c73ffbd7bd0237cc64d5f2,59454896622130760276442490722222126894150925046963444585060045915889624278803,2026-04-06T22:29:37.240877Z,2026-06-17T17:00:00Z,2026-06-17 19:17:47+00,0,4297509.750632005
62,fifwc-uzb-col-2026-06-17,home,Will Uzbekistan win on 2026-06-17?,0x0ef9d17aff09c873dc47a93cfb13c42ab6274b4493e022fed1f228193714540d,42349324891891531052261785579549036042703894030589864369388972549681820562082,2026-04-06T22:44:35.712054Z,2026-06-18T02:00:00Z,2026-06-18 04:23:04+00,0,3587055.827468993
62,fifwc-uzb-col-2026-06-17,draw,Will Uzbekistan vs. Colombia end in a draw?,0x3e0e84f19abf090dae4490caf1d7f74d5cbaa5d49fa0d64bee52a42b0f71c7e4,29696609003438481519695227807182574735991421576025755342707611041941932867266,2026-04-06T22:44:39.869657Z,2026-06-18T02:00:00Z,2026-06-18 04:23:04+00,0,1948013.5094149732
62,fifwc-uzb-col-2026-06-17,away,Will Colombia win on 2026-06-17?,0x2f00e48e914ba6606867a6347e90c48cc1fd4da66cc196a191786637f40848e9,107303881689780116979934419713652545873528717512161697004408881489729317049047,2026-04-06T22:44:41.845428Z,2026-06-18T02:00:00Z,2026-06-18 04:29:46+00,1,17636106.97954206
63,fifwc-prt-uzb-2026-06-23,home,Will Portugal win on 2026-06-23?,0x7fb8010a0cdc4ac4f7e93fb7a532731fbb81f951dd451f2402648eaa3cf285e1,46788745865873849751895851580006231458025441200398102606849707486161173481896,2026-04-06T22:53:40.238439Z,2026-06-23T17:00:00Z,2026-06-23 19:14:17+00,1,9364518.518527128
63,fifwc-prt-uzb-2026-06-23,draw,Will Portugal vs. Uzbekistan end in a draw?,0x3dac1c6e41591af519fee14c8b7e47022825b19e04e643b115ca407c6a722617,24809423528124284224090069515582587237857005059059577506414057066347413921482,2026-04-06T22:53:52.590891Z,2026-06-23T17:00:00Z,2026-06-23 19:11:38+00,0,3397145.662285006
63,fifwc-prt-uzb-2026-06-23,away,Will Uzbekistan win on 2026-06-23?,0x887f26cf6ab07f7aebdf203280c1f1cddbe1cd494f420316b94a2647238f48d1,76563067682631227603609066044534706683559659816004868232381337856810074987695,2026-04-06T22:53:54.632428Z,2026-06-23T17:00:00Z,2026-06-23 19:11:46+00,0,5019725.216750016
64,fifwc-col-cdr-2026-06-23,home,Will Colombia win on 2026-06-23?,0xe120b5ac48c5e2abdfcb3e34be55567e2ae81caaa87a243e964814ca65e6667e,34999267410182663441586115553518943962188580583548745660828050477474485422496,2026-04-06T22:30:18.836641Z,2026-06-24T02:00:00Z,2026-06-24 04:15:20+00,1,9532218.851709109
64,fifwc-col-cdr-2026-06-23,draw,Will Colombia vs. DR Congo end in a draw?,0x06215a799ed95eb008eea3d8de97448c2030f8ec790547e6ce1bd9e974f9b70d,79983794318718332304327981666825218942232843954396702058226061148160445738463,2026-04-06T22:30:23.120618Z,2026-06-24T02:00:00Z,2026-06-24 04:11:19+00,0,2765141.8074670206
64,fifwc-col-cdr-2026-06-23,away,Will DR Congo win on 2026-06-23?,0x8148ac62977e95dd3cb5d2cda5dd0b1071721f3ffb101941b3499fa4e074fae2,27087363386694674049005402437888440764538397638814511740652870655708130928058,2026-04-06T22:30:28.754325Z,2026-06-24T02:00:00Z,2026-06-24 04:11:16+00,0,3440113.870757017
65,fifwc-col-prt-2026-06-27,home,Will Colombia win on 2026-06-27?,0xfbcdae24669153e811b86329a4adb56689b590845b02fd0c16e7b1826c863034,66645018399244327793816970436640892806720466803924622381310200425167561934656,2026-04-06T22:32:50.584744Z,2026-06-27T23:30:00Z,2026-06-28 01:42:11+00,0,5853373.7481709635
65,fifwc-col-prt-2026-06-27,draw,Will Colombia vs. Portugal end in a draw?,0x8765cc2b3c75089a9c5de8d12d52274857a2e573a9726bc023faa2a046340fac,59969732588381163791331816857468861959000541135529686594887337761858409837896,2026-04-06T22:32:58.716957Z,2026-06-27T23:30:00Z,2026-06-28 01:48:50+00,1,3535738.6063089645
65,fifwc-col-prt-2026-06-27,away,Will Portugal win on 2026-06-27?,0x597e0e209cef883bb95c6905f07d8066c3ef35652087d3611c43b93f0ed237c2,68238163315667435120694805573568977252273759352712823951184501420027891362809,2026-04-06T22:33:04.791125Z,2026-06-27T23:30:00Z,2026-06-28 01:40:58+00,0,19361160.17850011
66,fifwc-cdr-uzb-2026-06-27,home,Will DR Congo win on 2026-06-27?,0x26c84897f375ef75367a1fea2bcf3a1601950962c9424f8635b966cc5d9ff4ba,32203747233944015438487799675613943430837031417969455986362970409671575279826,2026-04-06T22:38:28.777324Z,2026-06-27T23:30:00Z,2026-06-28 02:02:05+00,1,9889793.045153989
66,fifwc-cdr-uzb-2026-06-27,draw,Will DR Congo vs. Uzbekistan end in a draw?,0x57dac5b6332f3d53233950105e7768575e511d90338f3f7be5ce993f424675a7,81552362010142345634703929302259930833935413033049071585470045256395801009970,2026-04-06T22:38:47.111619Z,2026-06-27T23:30:00Z,2026-06-28 01:49:22+00,0,1355263.7187650003
66,fifwc-cdr-uzb-2026-06-27,away,Will Uzbekistan win on 2026-06-27?,0x86fc22f4d262b93a4ea5f28a6c750cde3130dd86f2662fb6641c06b2861eab47,18008867159313570769262912171658897336337384293159822028565187451480762621316,2026-04-06T22:38:47.368805Z,2026-06-27T23:30:00Z,2026-06-28 01:48:50+00,0,3289604.5155949844
67,fifwc-eng-hrv-2026-06-17,home,Will England win on 2026-06-17?,0xb361c29b5481164886627cb175ed76792df30902e66ec329c0a3853f807fe8e9,45513813860398961340723481590130352932611791552209098368268600222240572304551,2026-04-06T22:24:42.670934Z,2026-06-17T20:00:00Z,2026-06-17 22:31:16+00,1,15857649.80726726
67,fifwc-eng-hrv-2026-06-17,draw,Will England vs. Croatia end in a draw?,0x7c200c3facd45c4307c4d52d47a7d0d86fe219ff25eba92ff88a674d974c4ec3,92623193147229968536967595026209377290569876277152414806208806159046880692537,2026-04-06T22:24:52.570023Z,2026-06-17T20:00:00Z,2026-06-17 22:14:46+00,0,3370587.3281050166
67,fifwc-eng-hrv-2026-06-17,away,Will Croatia win on 2026-06-17?,0x90b9d20ece132c342654f98e0826e972134b10f58d4789c2662bdc00eee44b13,55443738818158231803517291185008080654932985451404315852703585757411667902597,2026-04-06T22:25:00.693421Z,2026-06-17T20:00:00Z,2026-06-17 22:18:46+00,0,7210340.936444105
68,fifwc-gha-pan-2026-06-17,home,Will Ghana win on 2026-06-17?,0x0256ef63427ed0d9eefa1422eee948165a2a215b0741a339025fb08b2cf6e15d,4583065636155233526779653080435458405485537158452842777526478181105245518840,2026-04-06T22:25:52.107422Z,2026-06-17T23:00:00Z,2026-06-18 01:24:04+00,1,12677277.821971292
68,fifwc-gha-pan-2026-06-17,draw,Will Ghana vs. Panama end in a draw?,0xc17c0b2fbaaf76f218153cc4d4c6c0dca65c9138317e2cbd1903c63ab70dc1ef,61203648901328553286317484050722946819387883550381338646535487039149670812946,2026-04-06T22:26:00.811085Z,2026-06-17T23:00:00Z,2026-06-18 01:17:04+00,0,4012648.7380820005
68,fifwc-gha-pan-2026-06-17,away,Will Panama win on 2026-06-17?,0xeb0de200851ebb80eb722c8b02e2226fe76e91e86a7cfe7e38042632e42d5ae9,98450368978745606301240607141388168410536324949220985931158206007509106995457,2026-04-06T22:26:04.657728Z,2026-06-17T23:00:00Z,2026-06-18 01:17:04+00,0,3714080.829743978
69,fifwc-eng-gha-2026-06-23,home,Will England win on 2026-06-23?,0xff1ec56e0e47033727e33deab740896fbf1c6bb8a2b0068efdba3d900c7ba7a2,63611572432092712507452794046269856873324193737948513078896856667745770559698,2026-04-06T22:25:28.547306Z,2026-06-23T20:00:00Z,2026-06-23 22:13:35+00,0,16506998.079854466
69,fifwc-eng-gha-2026-06-23,draw,Will England vs. Ghana end in a draw?,0x17d821a9197f8de3acbb8a0140e70cea9461e95871c58ae7aa9c608d53ad00d0,113575947344702991323223447752604645066262694843576298874524902811228579544185,2026-04-06T22:25:38.888995Z,2026-06-23T20:00:00Z,2026-06-23 22:17:35+00,1,3775863.5527849677
69,fifwc-eng-gha-2026-06-23,away,Will Ghana win on 2026-06-23?,0x66b7ad48448f8846395b8df8edb5f20f99bed8e79928b1b9d2cf3a19d70dbdf8,111239697803361919523803068759725643725914563280609261384832780529311817077235,2026-04-06T22:25:43.054204Z,2026-06-23T20:00:00Z,2026-06-23 22:13:35+00,0,4603262.396210123
70,fifwc-pan-hrv-2026-06-23,home,Will Panama win on 2026-06-23?,0xd0c0909f0cb7e0fd1e5d8c9c9eae86fec21ff6aa53f812d58c285e88c64a32e5,24996055382005658349790471423878721697831808533961896596758588230034679203014,2026-04-06T22:36:42.90598Z,2026-06-23T23:00:00Z,2026-06-24 01:06:47+00,0,3397913.2982610064
70,fifwc-pan-hrv-2026-06-23,draw,Will Panama vs. Croatia end in a draw?,0x2575e6ffba4b0221654217dc5cd283c969816a2f2ed4729b39276438e8609077,281014131890775346711528419616637935334914824702644832308015615443957627676,2026-04-06T22:36:46.926673Z,2026-06-23T23:00:00Z,2026-06-24 01:07:52+00,0,1799600.8744969964
70,fifwc-pan-hrv-2026-06-23,away,Will Croatia win on 2026-06-23?,0x652a7e27819c8aa682f1013295dd637c000133862850d96143e48a1815b94d38,109027609951989526893628757693490068717900103024949393927658066962316915180001,2026-04-06T22:36:50.964629Z,2026-06-23T23:00:00Z,2026-06-24 01:08:34+00,1,12543597.939382985
71,fifwc-pan-eng-2026-06-27,home,Will Panama win on 2026-06-27?,0xb53a439c60d979f1c19108b263d97419e0a6ea99eb71ce08cfc0e459622e71cc,59058041199432950171496335927523101634207424833883434829808368909648870164143,2026-04-06T22:43:00.679495Z,2026-06-27T21:00:00Z,2026-06-27 23:08:11+00,0,3357074.323884005
71,fifwc-pan-eng-2026-06-27,draw,Will Panama vs. England end in a draw?,0x099d12093a6214e2dea67296c11dad775d0b3038c413731112a1c52ebd362adc,59060314792119542598872086330330421934194999186952058617387110515321473268432,2026-04-06T22:43:07.187932Z,2026-06-27T21:00:00Z,2026-06-27 23:08:11+00,0,1326888.228043002
71,fifwc-pan-eng-2026-06-27,away,Will England win on 2026-06-27?,0x7a582647d279d70223a8cfce98451ef6ecbe2e574f24b7dda17be7f65b387c20,93320332124999747203356838766183249400983580913731153318561555477528481141967,2026-04-06T22:43:16.130257Z,2026-06-27T21:00:00Z,2026-06-27 23:13:25+00,1,7066368.354783069
72,fifwc-hrv-gha-2026-06-27,home,Will Croatia win on 2026-06-27?,0x2cc359648ba6695498c169ceaa44c5444e0479102c453289c47ed9489e7f3e93,23522010053796928314095406008924900761833610419543982088160250459540934114445,2026-04-06T22:37:43.4517Z,2026-06-27T21:00:00Z,2026-06-27 23:28:19+00,1,18418022.199651264
72,fifwc-hrv-gha-2026-06-27,draw,Will Croatia vs. Ghana end in a draw?,0x4b38300fb27196d5ca73ae2cca3d601e107cf305e00358d64b2cdeb712eb5c5d,73617947654081997431498367652195704493094967542363882616248674397638553207873,2026-04-06T22:37:51.490218Z,2026-06-27T21:00:00Z,2026-06-27 23:17:53+00,0,2653744.0609489926
72,fifwc-hrv-gha-2026-06-27,away,Will Ghana win on 2026-06-27?,0x137ae42a26fde276b0fced88f502e88a67da8e6acbc2ff8760b7e24d99234192,90597327262250836004646033934453860417100833449408628755662053427096482500586,2026-04-06T22:38:01.280245Z,2026-06-27T21:00:00Z,2026-06-27 23:12:19+00,0,4182447.3819249794
73,fifwc-rsa-can-2026-06-28,home,Will South Africa win on 2026-06-28?,0x355ecd5575c79d48729b03b56301b88052e957a74f92c468d2896dc1a2cb82b7,40789634509720753537744583215158810500689355512680317697704779871684105258170,2026-06-25T10:03:21.790669Z,2026-06-28T19:00:00Z,2026-06-28 21:20:20+00,0,3761070.591093
73,fifwc-rsa-can-2026-06-28,draw,Will South Africa vs. Canada end in a draw?,0x84466f679694048db91acf068a3c1757aa5c5e44e4409e97b32ee214f2a8940b,88168782492845289495931894123636898423732610611621478464750983403983457679764,2026-06-25T10:03:33.626198Z,2026-06-28T19:00:00Z,2026-06-28 21:22:50+00,0,4146907.4811939728
73,fifwc-rsa-can-2026-06-28,away,Will Canada win on 2026-06-28?,0x688954ad8e279cc5febef6739d4f87acd3e42ca768ac6a8b621386a8578532ed,89061390591705493428902121311311284252745020608578311635752281866413002720744,2026-06-25T10:03:36.67256Z,2026-06-28T19:00:00Z,2026-06-28 21:26:13+00,1,36162490.191441655
74,fifwc-ger-par-2026-06-29,home,Will Germany win on 2026-06-29?,0xdac6e67bfc09e630711ceb1be0be8f19c472344ca4353b608cc3b9282e61ec95,105955641798220222973109187224574301257632160324818588692950982681479970305564,2026-06-27T10:03:49.43461Z,2026-06-29T20:30:00Z,2026-06-29 23:41:41+00,0,24012879.428884313
74,fifwc-ger-par-2026-06-29,draw,Will Germany vs. Paraguay end in a draw?,0x017f79842c76a76ee2fd9d448b73cdfa85dcacd7d03c3b4c0a8e2663c4e84c27,78992976791828739620420933876609388738726260071189100674116150068585292217601,2026-06-27T10:03:50.539353Z,2026-06-29T20:30:00Z,2026-06-29 23:46:49+00,1,8041631.917780037
74,fifwc-ger-par-2026-06-29,away,Will Paraguay win on 2026-06-29?,0x48e6e5108d0d878a02c2d79164fa1063792179b97dfe740b43cb6ebb803e0f7c,112884343986953105163186363276231855702754661505182578867175479629986969795783,2026-06-27T10:04:02.368519Z,2026-06-29T20:30:00Z,2026-06-29 23:41:41+00,0,9348265.639179068
75,fifwc-nld-mar-2026-06-29,home,Will Netherlands win on 2026-06-29?,0x8ec1344d38fb55aa4adf043a3d81899bda2762b89bebec5769a81a50c3b9c25f,7274552498925682773418691853971449969741694357120018415935498544583333363785,2026-06-26T10:52:42.743162Z,2026-06-30T01:00:00Z,2026-06-30 04:09:46+00,0,15535558.642318143
75,fifwc-nld-mar-2026-06-29,draw,Will Netherlands vs. Morocco end in a draw?,0x08ac1bbcff8c6bf57b9744970faf8ef8a97fefa20737480a53af4f8d398f5d26,103480646400667231774637698938140554746639729204846464856545603155973283412911,2026-06-26T10:50:08.098143Z,2026-06-30T01:00:00Z,2026-06-30 04:11:38+00,1,3705639.024917985
75,fifwc-nld-mar-2026-06-29,away,Will Morocco win on 2026-06-29?,0xd78567ca1a5759cb839cdd64eb5bb293b4f2f243ccb09e2917946d2f45ceca9c,84597496489313264837847684053401517117472634121930855082913192700166797262773,2026-06-26T10:48:45.839223Z,2026-06-30T01:00:00Z,2026-06-30 04:07:41+00,0,8610997.066745996
76,fifwc-bra-jpn-2026-06-29,home,Will Brazil win on 2026-06-29?,0xf95968b1334c35a5c17867680d783d1d592bb8648b014f7365d03e40e37c99fb,57092323451811073429818608596571079688057106582430141952397837549265655050698,2026-06-26T10:48:31.329754Z,2026-06-29T17:00:00Z,2026-06-29 19:21:53+00,1,21449755.607713584
76,fifwc-bra-jpn-2026-06-29,draw,Will Brazil vs. Japan end in a draw?,0x8eb933271beaafebafc8f7615e69e6a20bdd61ef25f99f78f1e21486340f6570,102894855985692555532904127073544596800300556071376197346976065799709524987460,2026-06-26T10:51:34.681024Z,2026-06-29T17:00:00Z,2026-06-29 19:16:56+00,0,4507367.65061283
76,fifwc-bra-jpn-2026-06-29,away,Will Japan win on 2026-06-29?,0x085e6d64dbcc4a308e7477c3bda16b8c3c62ec37f7df7a06dcafb6ab08396401,62752037506734227724693430695336334041746689568397072632264782484262688795846,2026-06-26T10:48:35.876331Z,2026-06-29T17:00:00Z,2026-06-29 19:16:56+00,0,8054695.137975048
77,fifwc-fra-swe-2026-06-30,home,Will France win on 2026-06-30?,0x378f7b5c668014d9f6c42c305ec83902f3c8f6c770b336363aed0076ce6ce1c9,91355094557016369228768123360298492968992168419338047915199416797057852525950,2026-06-27T10:03:16.120848Z,2026-06-30T21:00:00Z,2026-06-30 23:10:55+00,1,21360211.01875305
77,fifwc-fra-swe-2026-06-30,draw,Will France vs. Sweden end in a draw?,0xe7d813bf752081508adb435d4d9a587c2292c11ff8b5ddfad0ae664466f9346d,19550592036274741049659200616233021499811235203601320680386451280519004661997,2026-06-27T10:03:22.236229Z,2026-06-30T21:00:00Z,2026-06-30 23:06:55+00,0,1966418.9145170022
77,fifwc-fra-swe-2026-06-30,away,Will Sweden win on 2026-06-30?,0x942ec9fe68f733c196433b9ba146ff4d6629610c83324c91395e078b8b21e127,25101538316218147237997334564668091438563238337349407159868389076062854560259,2026-06-27T10:03:23.24047Z,2026-06-30T21:00:00Z,2026-06-30 23:06:55+00,0,3486880.3941690084
78,fifwc-civ-nor-2026-06-30,home,Will Côte d'Ivoire win on 2026-06-30?,0xc70225afd173c74f7e62671aa5153db6bf849e2330e76ab48c7750c8a67a2c41,98208782378359603501620767364018891911813458818623897437496458106414463475954,2026-06-27T10:03:32.527295Z,2026-06-30T17:00:00Z,2026-06-30 19:12:50+00,0,3691446.168626968
78,fifwc-civ-nor-2026-06-30,draw,Will Côte d'Ivoire vs. Norway end in a draw?,0xe2e3e289d42ce5df6a79676f3339b4e9dd353ba97dfe45d272c030599151cea2,37296312398051842143439670490519490530978107178378280910956718479076858296950,2026-06-27T10:03:34.342086Z,2026-06-30T17:00:00Z,2026-06-30 19:11:20+00,0,5608892.56699811
78,fifwc-civ-nor-2026-06-30,away,Will Norway win on 2026-06-30?,0x173be8afaedec7e17be529389b825fa2171aa7e6dff36fc5ad26698195dd2227,1989490747510462311926239193828267168219710855677630578518070934222601555496,2026-06-27T10:03:38.46978Z,2026-06-30T17:00:00Z,2026-06-30 19:16:52+00,1,17247649.762743395
79,fifwc-mex-ecu-2026-06-30,home,Will Mexico win on 2026-06-30?,0x65f5760095b3b903c895b320765ccdd4074b72750458b09fde516f6254bcec67,114468314836265493179349149555121147219378704003010144698095755324094165081893,2026-06-28T10:04:33.989128Z,2026-07-01T01:00:00Z,2026-07-01 07:59:34+00,1,13651106.71304677
79,fifwc-mex-ecu-2026-06-30,draw,Will Mexico vs. Ecuador end in a draw?,0x1f54c5d06e9e7a7a11ed24123ab5743ba5b525745cf1338b7ec23d371e6f55ea,11866110555495951633661793493234198760714743866421175130577619510964118146114,2026-06-28T10:04:39.926787Z,2026-07-01T01:00:00Z,2026-07-01 04:23:41+00,0,8843123.880314995
79,fifwc-mex-ecu-2026-06-30,away,Will Ecuador win on 2026-06-30?,0xa0f4d15ca1f25a095760f56ba63d7f99bad977a33ae93003d86d58fda3ba3da4,95900004446820028523281487282586307546683508186408363039386301983885387392092,2026-06-28T10:04:45.598402Z,2026-07-01T01:00:00Z,2026-07-01 04:23:41+00,0,5664181.738955996
80,fifwc-eng-cdr-2026-07-01,home,Will England win on 2026-07-01?,0x915c8ff5cc774e058416d26d65cee8a04858b0d22548f59b2dcb2766de5a8e50,47128076194656719884583796201362709805790165917758295559618985609098741011893,2026-06-28T10:03:41.45954Z,2026-07-01T16:00:00Z,2026-07-01 18:25:58+00,1,14028646.015347352
80,fifwc-eng-cdr-2026-07-01,draw,Will England vs. DR Congo end in a draw?,0xeec0dcea9df0643a868e9b152752473444ab03d9f6db1440ed66db8e76f93a14,69720115775052841901641625498034904993405939321208883889567585171348787024367,2026-06-28T10:03:47.628103Z,2026-07-01T16:00:00Z,2026-07-01 18:14:17+00,0,5291568.098953996
80,fifwc-eng-cdr-2026-07-01,away,Will DR Congo win on 2026-07-01?,0x009d773159b72d0575602bd9c855bed45187a7cfdc393dc231997731754d0ebf,40095690165100403740959014720632641918616938378417968277635915917247868465688,2026-06-28T10:03:53.664636Z,2026-07-01T16:00:00Z,2026-07-01 18:14:17+00,0,6122788.100623049
81,fifwc-usa-bih-2026-07-01,home,Will United States win on 2026-07-01?,0xe9d96f957f3f5e4ffa0e920087edf967c4cc353e9d1ad0c2d7ae928b32b61cb0,4633569295739345295929299496370398790000429459208303788658430774702495448690,2026-06-26T10:51:23.324971Z,2026-07-02T00:00:00Z,2026-07-02 02:22:55+00,1,11274857.04986208
81,fifwc-usa-bih-2026-07-01,draw,Will United States vs. Bosnia and Herzegovina end in a draw?,0xe2671b2075027e789dd1066e9976fd4515b4db921f84f05d5df463bd0165f950,7461808142402940723226612613163043078472639078077557222185478409281679793928,2026-06-26T10:50:20.309876Z,2026-07-02T00:00:00Z,2026-07-02 02:22:10+00,0,2498151.286899002
81,fifwc-usa-bih-2026-07-01,away,Will Bosnia and Herzegovina win on 2026-07-01?,0xd8aff2490e3a808f2cbef7970698f72762f8090b78562e388ee6ab500e6821eb,34408866647976593954627079997680480471193582323801865990245640173708429835258,2026-06-26T10:48:41.919653Z,2026-07-02T00:00:00Z,2026-07-02 02:22:10+00,0,5009275.131872964
